,칼로리(Kcal),탄수화물(g),단백질(g),지방(g),비타민A(mg),티아민(mg),리보플라빈(mg),비타민C(mg),칼슘(mg),철분(mg)
1182,17.0,777.0999999999999,432.19999999999993,7715.5,113.5,110.7,789.6999999999999,5480.2,146.60000000000002,규칙규칙규칙규칙규칙규칙규칙
1183,16.0,868.3999999999999,431.2,7243.5,164.89999999999998,162.4,845.5,6079.099999999999,136.9,규칙규칙규칙규칙규칙규칙규칙
1184,19.0,826.2,494.19999999999993,8220.4,16.2,11.8,831.8000000000001,5429.6,148.4,규칙규칙규칙규칙규칙규칙규칙
1185,17.0,759.9000000000001,532.0999999999999,8958.000000000002,20.099999999999998,12.7,955.3,5735.900000000001,131.0,규칙규칙규칙규칙규칙규칙규칙
1186,17.0,799.7000000000002,498.3999999999999,6818.2,14.3,13.0,794.2,7487.799999999999,140.90000000000003,규칙규칙규칙규칙규칙규칙규칙
1187,18.0,760.5,484.0,8612.2,16.400000000000002,15.499999999999998,899.2,6461.299999999999,200.4,규칙규칙규칙규칙규칙규칙규칙
1188,19.0,852.0,558.1,9612.000000000002,21.8,17.1,838.6000000000001,7843.7,230.3,규칙규칙규칙규칙규칙규칙규칙
1189,20.0,847.1,536.6,6915.6,36.9,31.3,939.7,5125.299999999999,135.2,규칙규칙규칙규칙규칙규칙규칙
1190,18.0,764.6,467.29999999999995,7416.4,19.8,15.600000000000001,876.2,7050.0,151.90000000000003,규칙규칙규칙규칙규칙규칙규칙
1191,18.0,866.5,476.9,7494.400000000001,25.0,13.899999999999999,994.2,6315.800000000001,159.9,규칙규칙규칙규칙규칙규칙규칙
1192,19.0,748.6999999999999,433.2,7098.6,14.0,10.8,897.5,5264.7,169.5,규칙규칙규칙규칙규칙규칙규칙
1193,18.0,980.4,544.8000000000001,10222.0,122.8,118.00000000000001,947.8000000000001,6821.299999999999,167.0,규칙규칙규칙규칙규칙규칙규칙
1194,17.0,869.9999999999999,460.1,4867.400000000001,16.2,10.6,832.3,6201.1,144.7,규칙규칙규칙규칙규칙규칙규칙
1195,16.0,848.7,605.6000000000001,8482.3,17.799999999999997,12.900000000000002,1053.9,6249.0,153.4,규칙규칙규칙규칙규칙규칙규칙
1196,18.0,893.6,614.0999999999999,8913.3,14.899999999999999,12.400000000000002,873.3,7790.6,217.39999999999998,규칙규칙규칙규칙규칙규칙규칙
1197,21.0,885.5,513.8,8874.099999999999,21.700000000000003,13.400000000000002,1053.6,6537.099999999999,177.89999999999998,규칙규칙규칙규칙규칙규칙규칙
1198,17.0,775.5,559.3000000000001,8341.1,13.400000000000002,11.300000000000002,1027.1000000000001,5503.8,160.70000000000002,규칙규칙규칙규칙규칙규칙규칙
1199,17.0,874.7,507.9,8211.0,16.2,12.9,1014.2,6115.500000000001,140.5,규칙규칙규칙규칙규칙규칙규칙
1200,21.0,789.0,520.9,5602.699999999999,20.900000000000002,10.8,862.0000000000001,4712.6,150.5,규칙규칙규칙규칙규칙규칙규칙
1201,20.0,766.9000000000001,445.8,6651.3,14.9,13.200000000000001,947.7000000000002,6085.4,145.70000000000002,규칙규칙규칙규칙규칙규칙규칙
1202,13.0,792.3,429.4,6278.0,15.4,10.8,1084.0,6623.6,138.79999999999998,규칙규칙규칙규칙규칙규칙규칙
1203,17.0,767.8000000000001,442.90000000000003,7430.0,14.500000000000002,10.8,876.4000000000001,5767.200000000001,148.70000000000002,규칙규칙규칙규칙규칙규칙규칙
1204,17.0,849.5000000000001,516.2,6413.900000000001,19.400000000000002,13.400000000000002,942.7,5729.099999999999,148.79999999999998,규칙규칙규칙규칙규칙규칙규칙
1205,18.0,769.7,440.59999999999997,5706.0,20.9,11.5,966.6999999999999,6136.8,134.1,규칙규칙규칙규칙규칙규칙규칙
1206,18.0,828.5999999999999,518.3,6416.1,15.999999999999996,11.700000000000001,816.1999999999999,5533.799999999999,123.99999999999999,규칙규칙규칙규칙규칙규칙규칙
1207,15.0,899.8,426.30000000000007,8084.299999999999,14.5,13.0,1020.7,6766.9,164.4,규칙규칙규칙규칙규칙규칙규칙
1208,16.0,761.9,430.6,6281.0,15.100000000000001,11.3,935.0,5472.5,123.3,규칙규칙규칙규칙규칙규칙규칙
1209,18.0,873.3,476.6000000000001,10539.5,14.5,13.1,874.1999999999999,6360.500000000001,161.20000000000002,규칙규칙규칙규칙규칙규칙규칙
1210,17.0,788.1999999999999,410.4,5630.2,15.0,11.799999999999999,950.6000000000001,5897.9,134.4,규칙규칙규칙규칙규칙규칙규칙
1211,17.0,783.5,524.3,6912.100000000001,13.6,11.5,1147.9,5639.599999999999,125.30000000000001,규칙규칙규칙규칙규칙규칙규칙
1212,19.0,767.8,456.59999999999997,7318.500000000001,79.8,63.39999999999999,670.4000000000001,5798.9,118.5,규칙규칙규칙규칙규칙규칙규칙
1213,16.0,795.2,482.3,7631.499999999999,18.6,12.8,771.6,7098.9,132.1,규칙규칙규칙규칙규칙규칙규칙
1214,19.0,804.6,540.6,6796.4,13.700000000000001,11.600000000000001,883.1,6611.9,223.89999999999998,규칙규칙규칙규칙규칙규칙규칙
1215,16.0,795.9000000000001,477.3,7033.0,17.200000000000003,13.1,749.0,4371.4,141.39999999999998,규칙규칙규칙규칙규칙규칙규칙
1216,18.0,722.2,466.99999999999994,5899.500000000001,13.899999999999999,12.0,825.3000000000002,6065.700000000001,139.5,규칙규칙규칙규칙규칙규칙규칙
1217,19.0,789.3000000000001,514.2,7600.400000000001,71.6,62.199999999999996,1055.5,4938.8,127.6,규칙규칙규칙규칙규칙규칙규칙
1218,17.0,886.6,502.0000000000001,6919.700000000001,48.5,24.7,907.6999999999999,4878.0,154.20000000000002,규칙규칙규칙규칙규칙규칙규칙
1219,20.0,714.5,394.00000000000006,6296.700000000002,16.599999999999998,19.0,914.0000000000001,6095.4000000000015,143.9,규칙규칙규칙규칙규칙규칙규칙
1220,17.0,732.7,393.3,6445.6,15.2,11.6,770.9000000000002,5385.299999999999,138.3,규칙규칙규칙규칙규칙규칙규칙
1221,17.0,728.4000000000001,450.9,7482.6,15.000000000000002,11.200000000000003,897.7,5265.2,189.3,규칙규칙규칙규칙규칙규칙규칙
1222,17.0,780.7,511.3,7582.2,14.3,10.8,1025.0,5237.5,137.6,규칙규칙규칙규칙규칙규칙규칙
1223,18.0,664.0999999999999,367.8,6232.900000000001,14.7,10.1,778.0999999999999,4023.0,126.19999999999999,규칙규칙규칙규칙규칙규칙규칙
1224,18.0,867.3,475.0,8929.900000000001,160.4,132.6,1111.9,7469.000000000001,147.3,규칙규칙규칙규칙규칙규칙규칙
1225,17.0,734.5999999999999,496.2,7194.8,54.5,36.199999999999996,933.4,4595.5,119.9,규칙규칙규칙규칙규칙규칙규칙
1226,16.0,904.3,474.79999999999995,6656.9,17.3,11.2,811.9,6224.6,146.79999999999998,규칙규칙규칙규칙규칙규칙규칙
1227,19.0,803.7,444.09999999999997,6585.9,53.400000000000006,34.9,983.6999999999999,5628.900000000001,131.9,규칙규칙규칙규칙규칙규칙규칙
1228,17.0,765.7,487.80000000000007,5597.599999999999,112.3,109.60000000000001,814.0000000000001,5246.5999999999985,118.1,규칙규칙규칙규칙규칙규칙규칙
1229,16.0,900.1,651.7,10546.2,19.8,14.699999999999998,1113.5,6967.8,166.60000000000002,규칙규칙규칙규칙규칙규칙규칙
1230,17.0,870.3000000000001,514.5,6859.400000000001,16.599999999999998,14.6,1121.8999999999999,6714.5,172.60000000000002,규칙규칙규칙규칙규칙규칙규칙
1231,17.0,830.7,502.8,6492.899999999999,15.700000000000001,12.4,1111.4,5731.999999999999,132.0,규칙규칙규칙규칙규칙규칙규칙
1232,14.0,804.8,473.1,7505.0,16.2,11.900000000000002,1050.0,5917.7,127.3,규칙규칙규칙규칙규칙규칙규칙
1233,17.0,781.4,490.2,6566.2,18.0,11.9,899.4,6481.5,141.9,규칙규칙규칙규칙규칙규칙규칙
1234,19.0,903.0000000000001,608.0,6827.9,34.6,13.0,833.3999999999999,6238.5,206.50000000000003,규칙규칙규칙규칙규칙규칙규칙
1235,19.0,825.6,499.80000000000007,8199.699999999999,15.900000000000002,23.4,884.6999999999999,5817.5,173.50000000000003,규칙규칙규칙규칙규칙규칙규칙
1236,12.0,812.2,452.90000000000003,6235.999999999999,104.49999999999999,101.1,863.8,5184.799999999999,123.00000000000001,규칙규칙규칙규칙규칙규칙규칙
1237,16.0,785.4000000000001,509.5,7480.4,14.4,12.299999999999999,915.4999999999999,5941.3,226.89999999999998,규칙규칙규칙규칙규칙규칙규칙
1238,15.0,931.9,479.30000000000007,8627.1,29.500000000000004,13.0,1058.2,7568.8,151.9,규칙규칙규칙규칙규칙규칙규칙
1239,15.0,856.5999999999999,536.5,7734.699999999999,42.4,15.700000000000001,883.1,5945.0,156.49999999999997,규칙규칙규칙규칙규칙규칙규칙
1240,17.0,787.5,459.4000000000001,8328.0,12.499999999999998,19.900000000000002,751.4000000000001,6874.500000000001,143.3,규칙규칙규칙규칙규칙규칙규칙
1241,17.0,748.6,465.8,6580.1,11.5,11.2,740.9000000000001,5487.7,119.19999999999999,규칙규칙규칙규칙규칙규칙규칙
1242,15.0,972.9,549.5,8822.3,75.5,12.8,1050.2,8991.3,208.4,규칙규칙규칙규칙규칙규칙규칙
1243,18.0,755.4000000000001,474.4,8351.6,18.2,13.0,1173.1000000000001,6291.800000000001,141.70000000000002,규칙규칙규칙규칙규칙규칙규칙
1244,21.0,948.7,550.6,8001.799999999999,21.5,15.4,1129.1000000000001,7467.199999999999,169.1,규칙규칙규칙규칙규칙규칙규칙
1245,17.0,737.2,470.6000000000001,8312.0,13.400000000000002,12.600000000000001,972.9000000000001,5084.8,166.0,규칙규칙규칙규칙규칙규칙규칙
1246,21.0,806.1999999999999,428.6,7875.299999999999,55.60000000000001,51.4,775.8,6651.0,145.5,규칙규칙규칙규칙규칙규칙규칙
1247,17.0,909.2,506.8,7444.9,16.6,13.5,931.5,6250.6,152.3,규칙규칙규칙규칙규칙규칙규칙
1248,17.0,878.1999999999999,414.79999999999995,5802.599999999999,15.099999999999998,10.8,899.8,6726.7,138.3,규칙규칙규칙규칙규칙규칙규칙
1249,18.0,737.8000000000001,396.79999999999995,7055.4,86.49999999999999,11.1,1025.7999999999997,5362.299999999999,120.5,규칙규칙규칙규칙규칙규칙규칙
1250,19.0,798.1999999999999,452.90000000000003,7697.299999999999,19.3,27.3,870.3999999999999,5978.0,162.5,규칙규칙규칙규칙규칙규칙규칙
1251,16.0,782.3000000000001,446.8,6500.299999999999,13.700000000000001,11.900000000000002,898.4,7243.9,121.79999999999998,규칙규칙규칙규칙규칙규칙규칙
1252,18.0,778.4999999999999,499.2,7688.1,14.6,11.1,937.8999999999999,5629.1,134.5,규칙규칙규칙규칙규칙규칙규칙
1253,19.0,833.5,465.09999999999997,7652.300000000001,17.5,13.399999999999999,635.1999999999999,5778.8,140.1,규칙규칙규칙규칙규칙규칙규칙
1254,18.0,803.1,485.1,6935.300000000001,30.5,11.200000000000001,919.5999999999999,5336.8,142.60000000000002,규칙규칙규칙규칙규칙규칙규칙
1255,16.0,769.9000000000001,388.20000000000005,7961.3,12.2,10.6,846.5999999999999,5975.100000000001,154.0,규칙규칙규칙규칙규칙규칙규칙
1256,18.0,924.7,611.0,8027.4,209.1,173.89999999999998,985.9000000000001,7913.400000000001,151.39999999999998,규칙규칙규칙규칙규칙규칙규칙
1257,18.0,769.0000000000001,399.20000000000005,7298.299999999999,41.1,13.7,872.8,6469.8,168.4,규칙규칙규칙규칙규칙규칙규칙
1258,21.0,759.3000000000001,438.59999999999997,7257.4,16.6,13.2,858.0,5814.7,130.1,규칙규칙규칙규칙규칙규칙규칙
1259,19.0,813.9,533.9,7603.500000000001,17.400000000000002,13.200000000000001,1039.3000000000002,6659.099999999999,133.79999999999998,규칙규칙규칙규칙규칙규칙규칙
1260,16.0,763.4000000000001,504.80000000000007,4874.5,75.8,72.8,683.1,4429.1,114.7,규칙규칙규칙규칙규칙규칙규칙
1261,14.0,802.8,444.6,6695.500000000001,14.8,12.5,926.1,6890.599999999999,156.2,규칙규칙규칙규칙규칙규칙규칙
1262,18.0,890.6000000000001,531.6,7439.300000000001,38.099999999999994,27.899999999999995,1007.8000000000002,8226.699999999999,147.6,규칙규칙규칙규칙규칙규칙규칙
1263,18.0,796.9000000000002,453.3,8801.699999999999,45.1,15.900000000000002,1278.1,6692.1,144.6,규칙규칙규칙규칙규칙규칙규칙
1264,19.0,793.6999999999999,429.6,6821.5,17.8,13.2,1182.2,6881.6,144.6,규칙규칙규칙규칙규칙규칙규칙
1265,17.0,823.0999999999999,426.70000000000005,8605.6,15.399999999999999,13.2,833.2,8420.7,153.2,규칙규칙규칙규칙규칙규칙규칙
1266,17.0,895.1,453.20000000000005,7758.800000000001,15.1,11.099999999999998,813.5,4978.400000000001,148.7,규칙규칙규칙규칙규칙규칙규칙
1267,18.0,820.1999999999998,478.8,6789.700000000001,71.10000000000001,46.3,1013.8,8827.400000000001,222.0,규칙규칙규칙규칙규칙규칙규칙
1268,16.0,822.9,477.4,8484.1,76.2,40.7,950.3,6795.7,164.9,규칙규칙규칙규칙규칙규칙규칙
1269,19.0,773.8,453.6,6291.0,13.399999999999999,10.5,802.1000000000001,4360.0,129.7,규칙규칙규칙규칙규칙규칙규칙
1270,19.0,902.0000000000001,446.5,8743.800000000001,15.5,13.2,961.0,5489.8,202.50000000000003,규칙규칙규칙규칙규칙규칙규칙
1271,13.0,742.0,440.4,7065.099999999999,15.3,12.4,902.4000000000001,4799.9,119.60000000000001,규칙규칙규칙규칙규칙규칙규칙
1272,17.0,818.0999999999999,435.9000000000001,6600.0,147.20000000000002,141.99999999999997,890.4,5361.9,133.9,규칙규칙규칙규칙규칙규칙규칙
1273,16.0,779.5,373.3,5313.700000000001,24.9,11.2,721.3,5731.5,112.8,규칙규칙규칙규칙규칙규칙규칙
1274,20.0,761.9999999999999,492.0,5775.7,16.6,11.4,859.0,6003.6,135.0,규칙규칙규칙규칙규칙규칙규칙
1275,17.0,807.5999999999999,357.20000000000005,6261.7,15.299999999999999,11.2,688.1999999999999,5409.9,117.7,규칙규칙규칙규칙규칙규칙규칙
1276,19.0,777.1999999999999,423.79999999999995,9208.0,15.5,13.000000000000002,786.5,6318.500000000001,219.7,규칙규칙규칙규칙규칙규칙규칙
1277,17.0,866.6,507.59999999999997,7260.400000000001,36.5,24.4,847.5999999999999,5820.8,129.1,규칙규칙규칙규칙규칙규칙규칙
1278,20.0,817.0,446.6,6495.8,17.2,15.6,1021.6000000000001,5185.7,130.9,규칙규칙규칙규칙규칙규칙규칙
1279,17.0,767.1,441.40000000000003,8031.5,15.400000000000002,12.000000000000002,893.4,6806.7,140.7,규칙규칙규칙규칙규칙규칙규칙
1280,17.0,776.3000000000001,419.7000000000001,6199.200000000001,48.7,11.2,978.3000000000001,5557.599999999999,158.4,규칙규칙규칙규칙규칙규칙규칙
1281,15.0,748.0,448.7,6791.7,13.0,11.799999999999999,825.3,5091.5,139.7,규칙규칙규칙규칙규칙규칙규칙
1282,17.0,779.4,378.1,6944.200000000001,15.000000000000002,11.4,1027.6,6312.7,139.1,규칙규칙규칙규칙규칙규칙규칙
1283,18.0,807.6,506.7,6847.300000000001,37.1,24.400000000000002,1206.6,5656.9,140.4,규칙규칙규칙규칙규칙규칙규칙
1284,21.0,761.9,449.40000000000003,7254.999999999999,194.5,191.19999999999996,742.0999999999999,4952.2,127.10000000000001,규칙규칙규칙규칙규칙규칙규칙
1285,20.0,802.5,402.0,8067.5,21.0,12.799999999999999,978.3000000000001,5918.499999999999,139.0,규칙규칙규칙규칙규칙규칙규칙
1286,16.0,719.3,457.19999999999993,7844.4000000000015,13.600000000000001,11.3,1208.3,5117.500000000002,170.10000000000002,규칙규칙규칙규칙규칙규칙규칙
1287,13.0,853.1,473.3,6870.2,25.400000000000002,12.1,1027.1,7164.499999999999,171.0,규칙규칙규칙규칙규칙규칙규칙
1288,20.0,760.6,518.9,7057.599999999999,53.9,44.4,879.8,5803.400000000001,133.3,규칙규칙규칙규칙규칙규칙규칙
1289,20.0,764.5,419.40000000000003,7219.4,15.799999999999999,10.1,1000.6,5163.500000000001,124.4,규칙규칙규칙규칙규칙규칙규칙
1290,13.0,751.9000000000001,498.40000000000003,5947.900000000001,17.0,10.6,843.4999999999999,5531.2,128.8,규칙규칙규칙규칙규칙규칙규칙
1291,14.0,805.8,610.9000000000001,9131.4,39.5,27.400000000000002,1207.2999999999997,6694.900000000001,149.60000000000002,규칙규칙규칙규칙규칙규칙규칙
1292,13.0,839.3,452.5,6946.2,19.200000000000003,12.6,827.3000000000001,6148.1,153.7,규칙규칙규칙규칙규칙규칙규칙
1293,14.0,750.3000000000001,395.20000000000005,7646.499999999999,168.59999999999997,163.89999999999995,766.3000000000001,4880.7,154.3,규칙규칙규칙규칙규칙규칙규칙
1294,18.0,891.0,423.90000000000003,6811.099999999999,68.4,11.0,822.4000000000001,7875.800000000001,139.4,규칙규칙규칙규칙규칙규칙규칙
1295,16.0,863.4,482.70000000000005,7480.8,14.3,11.8,939.2,7478.4,154.4,규칙규칙규칙규칙규칙규칙규칙
1296,18.0,809.5,450.79999999999995,6777.0,34.699999999999996,12.399999999999999,889.1000000000001,5385.800000000001,144.70000000000002,규칙규칙규칙규칙규칙규칙규칙
1297,17.0,836.4,488.0,9458.2,21.9,12.5,1498.8,6264.800000000001,149.9,규칙규칙규칙규칙규칙규칙규칙
1298,18.0,755.8,548.2,7283.5,18.799999999999997,13.499999999999998,767.0,6144.1,132.5,규칙규칙규칙규칙규칙규칙규칙
1299,16.0,779.1,469.5,5978.7,12.8,13.9,937.5000000000001,6174.5,281.90000000000003,규칙규칙규칙규칙규칙규칙규칙
1300,17.0,819.1,414.4,8677.8,17.400000000000002,13.500000000000002,933.9000000000001,7117.400000000001,166.4,규칙규칙규칙규칙규칙규칙규칙
1301,17.0,724.4,506.69999999999993,6992.7,12.1,12.600000000000001,776.3,6639.0,128.4,규칙규칙규칙규칙규칙규칙규칙
1302,17.0,780.4999999999999,419.40000000000003,7010.0,15.500000000000002,10.899999999999999,821.5999999999999,4994.0,114.99999999999999,규칙규칙규칙규칙규칙규칙규칙
1303,16.0,780.1999999999999,527.8,7186.1,16.400000000000002,13.099999999999998,1066.2,5346.9,136.7,규칙규칙규칙규칙규칙규칙규칙
1304,17.0,770.0999999999999,412.30000000000007,6509.4,89.6,85.39999999999999,955.0,6298.8,134.29999999999998,규칙규칙규칙규칙규칙규칙규칙
1305,16.0,807.7999999999998,477.79999999999995,6816.200000000001,77.6,63.4,954.1999999999999,6297.7,125.5,규칙규칙규칙규칙규칙규칙규칙
1306,18.0,879.2000000000002,499.2,8474.300000000001,16.2,12.399999999999999,846.1000000000001,4307.900000000001,142.0,규칙규칙규칙규칙규칙규칙규칙
1307,16.0,801.3,425.6,6574.2,15.6,11.8,814.5999999999999,5388.200000000001,134.2,규칙규칙규칙규칙규칙규칙규칙
1308,17.0,816.0,446.69999999999993,6224.5,13.0,12.1,834.6,6505.199999999999,134.5,규칙규칙규칙규칙규칙규칙규칙
1309,15.0,773.8,492.40000000000003,6128.8,58.2,35.800000000000004,954.0000000000001,5607.2,140.1,규칙규칙규칙규칙규칙규칙규칙
1310,16.0,818.8000000000001,457.50000000000006,5875.3,82.7,50.7,935.9,5991.5,134.09999999999997,규칙규칙규칙규칙규칙규칙규칙
1311,18.0,796.2,508.90000000000003,7747.9,16.7,12.0,943.5,5894.099999999999,141.20000000000002,규칙규칙규칙규칙규칙규칙규칙
1312,19.0,729.4,392.30000000000007,7457.6,15.3,12.6,913.7,6313.2,115.2,규칙규칙규칙규칙규칙규칙규칙
1313,17.0,838.6999999999999,415.40000000000003,7412.199999999999,15.4,12.5,875.2,6033.8,147.6,규칙규칙규칙규칙규칙규칙규칙
1314,15.0,851.8999999999999,523.6,6915.8,15.8,12.200000000000001,1154.8,6201.8,131.20000000000002,규칙규칙규칙규칙규칙규칙규칙
1315,17.0,795.8000000000001,479.40000000000003,5673.5,17.0,12.9,964.1999999999998,5733.5,138.6,규칙규칙규칙규칙규칙규칙규칙
1316,16.0,753.2000000000002,367.2,7449.900000000001,22.1,11.299999999999999,846.5999999999999,6314.3,169.10000000000002,규칙규칙규칙규칙규칙규칙규칙
